							Yersinia pestis biovar Medievalis str. Harbin 35		NrdF				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdF1				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdA				2	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdD				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdDc1				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdAg				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdE				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdE1				1	1
							Yersinia pestis biovar Medievalis str. Harbin 35		NrdDc				1	1
							Methanohalophilus mahii DSM 5219		NrdJ				1	1
							Methanohalophilus mahii DSM 5219		NrdJf				1	1
							Methanohalophilus mahii DSM 5219		NrdDa				1	1
							Methanohalophilus mahii DSM 5219		NrdD				1	1
							Methanohalophilus mahii		NrdJ				1	1
							Methanohalophilus mahii		NrdJf				1	1
							Methanohalophilus mahii		NrdDa				1	1
							Methanohalophilus mahii		NrdD				1	1
							Natrialba magadii ATCC 43099		R2lox				1	1
							Natrialba magadii ATCC 43099		NrdB				1	1
							Natrialba magadii ATCC 43099		NrdBc				1	1
							Natrialba magadii ATCC 43099		R2loxE				1	1
							Natrialba magadii ATCC 43099		NrdA				1	1
							Natrialba magadii ATCC 43099		NrdJ				1	1
							Natrialba magadii ATCC 43099		NrdJf				1	1
							Natrialba magadii ATCC 43099		NrdAc				1	1
							Natrialba magadii		R2lox				1	1
							Natrialba magadii		NrdB				1	1
							Natrialba magadii		NrdBc				1	1
							Natrialba magadii		R2loxE				1	1
							Natrialba magadii		NrdA				1	1
							Natrialba magadii		NrdJ				1	1
							Natrialba magadii		NrdJf				1	1
							Natrialba magadii		NrdAc				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdB				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdF				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdA				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdD				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdDc1				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdE				1	1
							Staphylococcus aureus subsp. aureus MN8		NrdDc				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdB				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdF				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdA				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdD				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdDc1				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdE				1	1
							Staphylococcus aureus subsp. aureus TCH60		NrdDc				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdB				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdF				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdA				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdD				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdDc1				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdE				1	1
							Staphylococcus aureus subsp. aureus TCH130		NrdDc				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdB				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdF				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdA				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdD				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdDc1				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdE				1	1
							Staphylococcus aureus subsp. aureus TCH70		NrdDc				1	1
							Corynebacterium aurimucosum ATCC 700975		NrdB				6	1
							Corynebacterium aurimucosum ATCC 700975		NrdF				6	1
							Corynebacterium aurimucosum ATCC 700975		NrdF1				6	1
							Corynebacterium aurimucosum ATCC 700975		NrdA				4	1
							Corynebacterium aurimucosum ATCC 700975		NrdE				4	1
							Corynebacterium aurimucosum ATCC 700975		NrdE1				4	1
							Corynebacterium aurimucosum		NrdB				6	1
							Corynebacterium aurimucosum		NrdF				6	1
							Corynebacterium aurimucosum		NrdF1				6	1
							Corynebacterium aurimucosum		NrdA				4	1
							Corynebacterium aurimucosum		NrdE				4	1
							Corynebacterium aurimucosum		NrdE1				4	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdB				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdF				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdF1				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdA				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdD				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdE				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdE1				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdDd1				1	1
							Corynebacterium glucuronolyticum ATCC 51867		NrdDd				1	1
							Corynebacterium glucuronolyticum		NrdB				2	2
							Corynebacterium glucuronolyticum		NrdF				2	2
							Corynebacterium glucuronolyticum		NrdF1				2	2
							Corynebacterium glucuronolyticum		NrdA				2	2
							Corynebacterium glucuronolyticum		NrdD				2	2
							Corynebacterium glucuronolyticum		NrdE				2	2
							Corynebacterium glucuronolyticum		NrdE1				2	2
							Corynebacterium glucuronolyticum		NrdDd1				2	2
							Corynebacterium glucuronolyticum		NrdDd				2	2
							Corynebacterium glucuronolyticum ATCC 51866		NrdB				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdF				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdF1				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdA				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdD				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdE				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdE1				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdDd1				1	1
							Corynebacterium glucuronolyticum ATCC 51866		NrdDd				1	1
							Mobiluncus curtisii ATCC 43063		NrdB				1	1
							Mobiluncus curtisii ATCC 43063		NrdF				1	1
							Mobiluncus curtisii ATCC 43063		NrdF1				1	1
							Mobiluncus curtisii ATCC 43063		NrdA				1	1
							Mobiluncus curtisii ATCC 43063		NrdD				1	1
							Mobiluncus curtisii ATCC 43063		NrdE				1	1
							Mobiluncus curtisii ATCC 43063		NrdE1				1	1
							Mobiluncus curtisii ATCC 43063		NrdDd1				1	1
							Mobiluncus curtisii ATCC 43063		NrdDd				1	1
							Mobiluncus curtisii		NrdB				4	4
							Mobiluncus curtisii		NrdF				4	4
							Mobiluncus curtisii		NrdF1				4	4
							Mobiluncus curtisii		NrdA				4	4
							Mobiluncus curtisii		NrdD				4	4
							Mobiluncus curtisii		NrdE				4	4
							Mobiluncus curtisii		NrdE1				4	4
							Mobiluncus curtisii		NrdDd1				4	4
							Mobiluncus curtisii		NrdDd				4	4
							Bifidobacterium longum subsp. longum ATCC 55813		NrdB				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdF				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdF1				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdA				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdD				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdDc1				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdE				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdE1				1	1
							Bifidobacterium longum subsp. longum ATCC 55813		NrdDc				1	1
							Lactobacillus reuteri MM4-1A		NrdB				1	1
							Lactobacillus reuteri MM4-1A		NrdF				1	1
							Lactobacillus reuteri MM4-1A		NrdA				1	1
							Lactobacillus reuteri MM4-1A		NrdD				1	1
							Lactobacillus reuteri MM4-1A		NrdDc1				1	1
							Lactobacillus reuteri MM4-1A		NrdE				1	1
							Lactobacillus reuteri MM4-1A		NrdDc				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdBg				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdB				2	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdF				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdF1				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdA				2	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdD				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdDc1				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdAg				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdE				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdE1				1	1
							Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		NrdDc				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdBg				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdB				2	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdF				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdF1				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdA				2	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdD				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdDc1				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdAg				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdE				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdE1				1	1
							Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91		NrdDc				1	1
							Ferrimonas balearica DSM 9799		NrdBg				1	1
							Ferrimonas balearica DSM 9799		NrdB				1	1
							Ferrimonas balearica DSM 9799		NrdA				1	1
							Ferrimonas balearica DSM 9799		NrdD				1	1
							Ferrimonas balearica DSM 9799		NrdDc1				1	1
							Ferrimonas balearica DSM 9799		NrdAg				1	1
							Ferrimonas balearica DSM 9799		NrdDc				1	1
							Ferrimonas balearica		NrdBg				1	1
							Ferrimonas balearica		NrdB				1	1
							Ferrimonas balearica		NrdA				1	1
							Ferrimonas balearica		NrdD				1	1
							Ferrimonas balearica		NrdDc1				1	1
							Ferrimonas balearica		NrdAg				1	1
							Ferrimonas balearica		NrdDc				1	1
							Geobacillus sp. Y412MC52		R2lox				1	1
							Geobacillus sp. Y412MC52		NrdB				1	1
							Geobacillus sp. Y412MC52		NrdA				1	1
							Geobacillus sp. Y412MC52		NrdJ				1	1
							Geobacillus sp. Y412MC52		NrdJf				1	1
							Geobacillus sp. Y412MC52		NrdAh				1	1
							'Nostoc azollae' 0708		NrdJ				1	1
							'Nostoc azollae' 0708		NrdJm				1	1
							'Nostoc azollae' 0708		NrdJm0				1	1
							Trichormus azollae		NrdJ				1	1
							Trichormus azollae		NrdJm				1	1
							Trichormus azollae		NrdJm0				1	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdB				2	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdF				2	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdA				1	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdD				1	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdDc1				1	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdE				1	1
							Streptococcus equi subsp. zooepidemicus MGCS10565		NrdDc				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdB				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdF				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdF1				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdA				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdD				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdDc1				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdE				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdE1				1	1
							Bifidobacterium animalis subsp. lactis BB-12		NrdDc				1	1
							Listeria monocytogenes HCC23		NrdB				1	1
							Listeria monocytogenes HCC23		NrdA				1	1
							Listeria monocytogenes HCC23		NrdD				1	1
							Listeria monocytogenes HCC23		NrdDc1				1	1
							Listeria monocytogenes HCC23		NrdAh				1	1
							Listeria monocytogenes HCC23		NrdDc				1	1
							Dehalogenimonas lykanthroporepellens BL-DC-9		NrdJ				2	1
							Dehalogenimonas lykanthroporepellens BL-DC-9		NrdJf				2	1
							Dehalogenimonas lykanthroporepellens		NrdJ				2	1
							Dehalogenimonas lykanthroporepellens		NrdJf				2	1
							Prevotella bivia JCVIHMP010		NrdBh				1	1
							Prevotella bivia JCVIHMP010		NrdB				1	1
							Prevotella bivia JCVIHMP010		NrdA				1	1
							Prevotella bivia JCVIHMP010		NrdJ				1	1
							Prevotella bivia JCVIHMP010		NrdJf				1	1
							Prevotella bivia JCVIHMP010		NrdD				1	1
							Prevotella bivia JCVIHMP010		NrdAh				1	1
							Prevotella bivia JCVIHMP010		NrdDh				1	1
							Prevotella bivia		NrdBh				2	2
							Prevotella bivia		NrdB				2	2
							Prevotella bivia		NrdA				2	2
							Prevotella bivia		NrdJ				2	2
							Prevotella bivia		NrdJf				2	2
							Prevotella bivia		NrdD				2	2
							Prevotella bivia		NrdAh				2	2
							Prevotella bivia		NrdDh				2	2
							Prevotella melaninogenica ATCC 25845		NrdBh				1	1
							Prevotella melaninogenica ATCC 25845		NrdB				1	1
							Prevotella melaninogenica ATCC 25845		NrdA				1	1
							Prevotella melaninogenica ATCC 25845		NrdJ				1	1
							Prevotella melaninogenica ATCC 25845		NrdJf				1	1
							Prevotella melaninogenica ATCC 25845		NrdD				1	1
							Prevotella melaninogenica ATCC 25845		NrdAh				1	1
							Prevotella melaninogenica ATCC 25845		NrdDh				1	1
							Prevotella melaninogenica		NrdBh				2	2
							Prevotella melaninogenica		NrdB				2	2
							Prevotella melaninogenica		NrdA				2	2
							Prevotella melaninogenica		NrdJ				2	2
							Prevotella melaninogenica		NrdJf				2	2
							Prevotella melaninogenica		NrdD				2	2
							Prevotella melaninogenica		NrdAh				2	2
							Prevotella melaninogenica		NrdDh				2	2
							Porphyromonas endodontalis ATCC 35406		NrdBh				1	1
							Porphyromonas endodontalis ATCC 35406		NrdB				1	1
							Porphyromonas endodontalis ATCC 35406		NrdA				1	1
							Porphyromonas endodontalis ATCC 35406		NrdD				1	1
							Porphyromonas endodontalis ATCC 35406		NrdAh				1	1
							Porphyromonas endodontalis ATCC 35406		NrdDb				1	1
							Porphyromonas endodontalis		NrdBh				1	1
							Porphyromonas endodontalis		NrdB				1	1
							Porphyromonas endodontalis		NrdA				1	1
							Porphyromonas endodontalis		NrdD				1	1
							Porphyromonas endodontalis		NrdAh				1	1
							Porphyromonas endodontalis		NrdDb				1	1
							Capnocytophaga sputigena ATCC 33612		NrdBi				1	1
							Capnocytophaga sputigena ATCC 33612		NrdB				1	1
							Capnocytophaga sputigena ATCC 33612		NrdA				1	1
							Capnocytophaga sputigena ATCC 33612		NrdD				1	1
							Capnocytophaga sputigena ATCC 33612		NrdAi				1	1
							Capnocytophaga sputigena ATCC 33612		NrdDh				1	1
							Capnocytophaga sputigena		NrdBi				1	1
							Capnocytophaga sputigena		NrdB				1	1
							Capnocytophaga sputigena		NrdA				1	1
							Capnocytophaga sputigena		NrdD				1	1
							Capnocytophaga sputigena		NrdAi				1	1
							Capnocytophaga sputigena		NrdDh				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdBi				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdB				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdA				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdD				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdAi				1	1
							Capnocytophaga gingivalis ATCC 33624		NrdDh				1	1
							Capnocytophaga gingivalis		NrdBi				1	1
							Capnocytophaga gingivalis		NrdB				1	1
							Capnocytophaga gingivalis		NrdA				1	1
							Capnocytophaga gingivalis		NrdD				1	1
							Capnocytophaga gingivalis		NrdAi				1	1
							Capnocytophaga gingivalis		NrdDh				1	1
							Gardnerella vaginalis 409-05		NrdB				1	1
							Gardnerella vaginalis 409-05		NrdF				1	1
							Gardnerella vaginalis 409-05		NrdF1				1	1
							Gardnerella vaginalis 409-05		NrdA				1	1
							Gardnerella vaginalis 409-05		NrdD				1	1
							Gardnerella vaginalis 409-05		NrdDc1				1	1
							Gardnerella vaginalis 409-05		NrdE				1	1
							Gardnerella vaginalis 409-05		NrdE1				1	1
							Gardnerella vaginalis 409-05		NrdDc				1	1
							Bifidobacterium dentium JCVIHMP022		NrdD				1	1
							Bifidobacterium dentium JCVIHMP022		NrdDc1				1	1
							Bifidobacterium dentium JCVIHMP022		NrdDc				1	1
							Propionibacterium acnes SK137		NrdB				1	1
							Propionibacterium acnes SK137		NrdA				1	1
							Propionibacterium acnes SK137		NrdJ				1	1
							Propionibacterium acnes SK137		NrdD				1	1
							Propionibacterium acnes SK137		NrdJd				1	1
							Propionibacterium acnes SK137		NrdDb				1	1
							Rothia mucilaginosa ATCC 25296		NrdB				1	1
							Rothia mucilaginosa ATCC 25296		NrdF				1	1
							Rothia mucilaginosa ATCC 25296		NrdF1				1	1
							Rothia mucilaginosa ATCC 25296		NrdA				1	1
							Rothia mucilaginosa ATCC 25296		NrdE				1	1
							Rothia mucilaginosa ATCC 25296		NrdE1				1	1
							Rothia mucilaginosa		NrdB				2	2
							Rothia mucilaginosa		NrdF				2	2
							Rothia mucilaginosa		NrdF1				2	2
							Rothia mucilaginosa		NrdA				2	2
							Rothia mucilaginosa		NrdE				2	2
							Rothia mucilaginosa		NrdE1				2	2
							Corynebacterium amycolatum SK46		NrdB				2	1
							Corynebacterium amycolatum SK46		NrdF				2	1
							Corynebacterium amycolatum SK46		NrdF1				2	1
							Corynebacterium amycolatum SK46		NrdA				1	1
							Corynebacterium amycolatum SK46		NrdE				1	1
							Corynebacterium amycolatum SK46		NrdE1				1	1
							Corynebacterium amycolatum		NrdB				2	1
							Corynebacterium amycolatum		NrdF				2	1
							Corynebacterium amycolatum		NrdF1				2	1
							Corynebacterium amycolatum		NrdA				1	1
							Corynebacterium amycolatum		NrdE				1	1
							Corynebacterium amycolatum		NrdE1				1	1
							Corynebacterium tuberculostearicum SK141		NrdB				2	1
							Corynebacterium tuberculostearicum SK141		NrdF				2	1
							Corynebacterium tuberculostearicum SK141		NrdF1				2	1
							Corynebacterium tuberculostearicum SK141		NrdA				2	1
							Corynebacterium tuberculostearicum SK141		NrdE				2	1
							Corynebacterium tuberculostearicum SK141		NrdE1				2	1
							Corynebacterium tuberculostearicum		NrdB				2	1
							Corynebacterium tuberculostearicum		NrdF				2	1
							Corynebacterium tuberculostearicum		NrdF1				2	1
							Corynebacterium tuberculostearicum		NrdA				2	1
							Corynebacterium tuberculostearicum		NrdE				2	1
							Corynebacterium tuberculostearicum		NrdE1				2	1
							Corynebacterium matruchotii ATCC 14266		NrdB				1	1
							Corynebacterium matruchotii ATCC 14266		NrdF				1	1
							Corynebacterium matruchotii ATCC 14266		NrdF1				1	1
							Corynebacterium matruchotii ATCC 14266		NrdA				1	1
							Corynebacterium matruchotii ATCC 14266		NrdD				1	1
							Corynebacterium matruchotii ATCC 14266		NrdE				1	1
							Corynebacterium matruchotii ATCC 14266		NrdE1				1	1
							Corynebacterium matruchotii ATCC 14266		NrdDd1				1	1
							Corynebacterium matruchotii ATCC 14266		NrdDd				1	1
							Corynebacterium matruchotii		NrdB				2	2
							Corynebacterium matruchotii		NrdF				2	2
							Corynebacterium matruchotii		NrdF1				2	2
							Corynebacterium matruchotii		NrdA				2	2
							Corynebacterium matruchotii		NrdD				2	2
							Corynebacterium matruchotii		NrdE				2	2
							Corynebacterium matruchotii		NrdE1				2	2
							Corynebacterium matruchotii		NrdDd1				2	2
							Corynebacterium matruchotii		NrdDd				2	2
							Enterococcus faecalis TUSoD Ef11		NrdB				1	1
							Enterococcus faecalis TUSoD Ef11		NrdF				1	1
							Enterococcus faecalis TUSoD Ef11		NrdA				1	1
							Enterococcus faecalis TUSoD Ef11		NrdD				1	1
							Enterococcus faecalis TUSoD Ef11		NrdDc1				1	1
							Enterococcus faecalis TUSoD Ef11		NrdE				1	1
							Enterococcus faecalis TUSoD Ef11		NrdDc				1	1
							Campylobacter rectus RM3267		NrdB				1	1
							Campylobacter rectus RM3267		NrdA				1	1
							Campylobacter rectus RM3267		NrdD				1	1
							Campylobacter rectus RM3267		NrdDd1				1	1
							Campylobacter rectus RM3267		NrdDd1a				1	1
							Campylobacter rectus RM3267		NrdDd				1	1
							Campylobacter rectus		NrdB				1	1
							Campylobacter rectus		NrdA				1	1
							Campylobacter rectus		NrdD				1	1
							Campylobacter rectus		NrdDd1				1	1
							Campylobacter rectus		NrdDd1a				1	1
							Campylobacter rectus		NrdDd				1	1
							Campylobacter showae RM3277		NrdB				1	1
							Campylobacter showae RM3277		NrdA				1	1
							Campylobacter showae RM3277		NrdD				1	1
							Campylobacter showae RM3277		NrdDd1				1	1
							Campylobacter showae RM3277		NrdDd1a				1	1
							Campylobacter showae RM3277		NrdDd				1	1
							Campylobacter showae		NrdB				1	1
							Campylobacter showae		NrdA				1	1
							Campylobacter showae		NrdD				1	1
							Campylobacter showae		NrdDd1				1	1
							Campylobacter showae		NrdDd1a				1	1
							Campylobacter showae		NrdDd				1	1
							Campylobacter gracilis RM3268		NrdB				1	1
							Campylobacter gracilis RM3268		NrdA				1	1
							Campylobacter gracilis RM3268		NrdD				1	1
							Campylobacter gracilis RM3268		NrdDd1				1	1
							Campylobacter gracilis RM3268		NrdDd1a				1	1
							Campylobacter gracilis RM3268		NrdDd				1	1
							Campylobacter gracilis		NrdB				1	1
							Campylobacter gracilis		NrdA				1	1
							Campylobacter gracilis		NrdD				1	1
							Campylobacter gracilis		NrdDd1				1	1
							Campylobacter gracilis		NrdDd1a				1	1
							Campylobacter gracilis		NrdDd				1	1
							Streptococcus equi subsp. equi 4047		NrdB				2	1
							Streptococcus equi subsp. equi 4047		NrdF				2	1
							Streptococcus equi subsp. equi 4047		NrdA				2	1
							Streptococcus equi subsp. equi 4047		NrdD				1	1
							Streptococcus equi subsp. equi 4047		NrdDc1				1	1
							Streptococcus equi subsp. equi 4047		NrdE				2	1
							Streptococcus equi subsp. equi 4047		NrdDc				1	1
							Clostridium hylemonae DSM 15053		NrdBh				1	1
							Clostridium hylemonae DSM 15053		NrdB				1	1
							Clostridium hylemonae DSM 15053		NrdA				1	1
							Clostridium hylemonae DSM 15053		NrdD				1	1
							Clostridium hylemonae DSM 15053		NrdAh				1	1
							Clostridium hylemonae DSM 15053		NrdDc				1	1
							Clostridium hylemonae		NrdBh				1	1
							Clostridium hylemonae		NrdB				1	1
							Clostridium hylemonae		NrdA				1	1
							Clostridium hylemonae		NrdD				1	1
							Clostridium hylemonae		NrdAh				1	1
							Clostridium hylemonae		NrdDc				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdBg				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdB				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdA				2	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdD				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdDc1				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdAg				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdE				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdE1				1	1
							Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601		NrdDc				1	1
							Thermosediminibacter oceani DSM 16646		NrdJ				1	1
							Thermosediminibacter oceani DSM 16646		NrdJf				1	1
							Thermosediminibacter oceani DSM 16646		NrdD				1	1
							Thermosediminibacter oceani DSM 16646		NrdDd				1	1
							Thermosediminibacter oceani DSM 16646		NrdDd2				1	1
							Thermosediminibacter oceani		NrdJ				1	1
							Thermosediminibacter oceani		NrdJf				1	1
							Thermosediminibacter oceani		NrdD				1	1
							Thermosediminibacter oceani		NrdDd				1	1
							Thermosediminibacter oceani		NrdDd2				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdBk				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdB				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdA				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdD				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdAk				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdDd1				1	1
							Zymomonas mobilis subsp. mobilis ATCC 10988		NrdDd				1	1
							Sulfolobus solfataricus 98/2		R2lox				2	1
							Sulfolobus solfataricus 98/2		R2loxC				2	1
							Sulfolobus solfataricus 98/2		NrdJ				2	1
							Sulfolobus solfataricus 98/2		NrdJf				2	1
							Halothiobacillus neapolitanus c2		NrdB				1	1
							Halothiobacillus neapolitanus c2		NrdBc				1	1
							Halothiobacillus neapolitanus c2		NrdA				1	1
							Halothiobacillus neapolitanus c2		NrdAc				1	1
							Halothiobacillus neapolitanus		NrdB				1	1
							Halothiobacillus neapolitanus		NrdBc				1	1
							Halothiobacillus neapolitanus		NrdA				1	1
							Halothiobacillus neapolitanus		NrdAc				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdB				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdF				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdF1				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdA				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdD				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdDc1				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdE				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdE1				1	1
							Bifidobacterium animalis subsp. lactis DSM 10140		NrdDc				1	1
							Bacteroides sp. D1		NrdJ				1	1
							Bacteroides sp. D1		NrdJf				1	1
							Bacteroides sp. D1		NrdD				1	1
							Bacteroides sp. D1		NrdDb				1	1
							Bacteroides sp. D2		NrdJ				1	1
							Bacteroides sp. D2		NrdJf				1	1
							Bacteroides sp. D2		NrdD				2	1
							Bacteroides sp. D2		NrdDb				1	1
							Bacteroides sp. D2		NrdDh				1	1
							Clostridium sp. D5		NrdBh				1	1
							Clostridium sp. D5		NrdB				1	1
							Clostridium sp. D5		NrdA				1	1
							Clostridium sp. D5		NrdD				1	1
							Clostridium sp. D5		NrdAh				1	1
							Clostridium sp. D5		NrdDc				1	1
							Fusobacterium sp. D12		NrdB				1	1
							Fusobacterium sp. D12		NrdA				1	1
							Fusobacterium sp. D12		NrdD				1	1
							Fusobacterium sp. D12		NrdDc				1	1
							Fusobacterium sp. D11		NrdB				1	1
							Fusobacterium sp. D11		NrdA				1	1
							Fusobacterium sp. D11		NrdD				1	1
							Fusobacterium sp. D11		NrdDc				1	1
							Shigella sp. D9		NrdBg				1	1
							Shigella sp. D9		NrdB				2	1
							Shigella sp. D9		NrdF				1	1
							Shigella sp. D9		NrdF1				1	1
							Shigella sp. D9		NrdA				2	1
							Shigella sp. D9		NrdD				1	1
							Shigella sp. D9		NrdDc1				1	1
							Shigella sp. D9		NrdAg				1	1
							Shigella sp. D9		NrdE				1	1
							Shigella sp. D9		NrdE1				1	1
							Shigella sp. D9		NrdDc				1	1
							Helicobacter winghamensis ATCC BAA-430		NrdBh				1	1
							Helicobacter winghamensis ATCC BAA-430		NrdB				1	1
							Helicobacter winghamensis ATCC BAA-430		NrdA				1	1
